2.2902,-0.79413,1
-1.0361,0.94794,1
3.5561,-2.1308,1
1.9559,-0.33754,1
-2.0038,-1.0532,1
-2.9882,-0.8391,1
0.30111,-1.868,1
-0.30257,-2.0558,1
-2.4839,-0.7679,1
-0.28863,0.87583,1
1.515,-1.5287,1
-0.13262,1.0861,1
-1.33,-0.099987,1
8.6528,-0.51221,1
-3.8276,-1.1151,1
2.6057,0.044876,1
-2.2796,0.3214,1
0.081119,-0.38298,1
1.9701,-0.32636,1
-0.44717,-2.1744,1
1.0252,-0.45024,1
-0.6396,-1.1945,1
0.27111,-1.1051,1
-4.7143,2.7081,1
1.0036,0.24763,1
0.050234,0.47853,1
-0.59377,-0.81734,1
2.8981,2.4095,1
-1.2378,0.15239,1
-1.7872,0.36225,1
-1.1685,0.72592,1
0.28406,-1.2606,1
-1.8096,0.18183,1
-0.82484,-0.0040512,1
-4.0149,-0.94242,1
1.9886,-0.47136,1
-0.927,0.22235,1
-0.70673,-0.29882,1
0.49424,-0.1043,1
2.9527,-1.0295,1
-2.7047,-0.084411,1
-3.5783,0.79888,1
0.063716,0.77649,1
-2.4749,-0.64686,1
-2.7782,-1.4476,1
1.2146,-1.9719,1
0.89862,-0.81575,1
-1.8242,-0.9812,1
-2.9412,-2.3883,1
-1.298,-0.36509,1
1.0317,-0.73793,1
-1.2694,-0.22713,1
1.7439,-0.94018,1
1.3727,-0.40415,1
-3.9549,0.12605,1
-1.1619,-0.4259,1
1.9137,-1.4937,1
0.79847,-0.14073,1
0.43257,0.32177,1
-0.039446,-1.6833,1
-3.1762,-0.99839,1
0.16726,-0.62798,1
-4.388,-1.274,1
0.11579,0.16667,1
-1.5583,-0.61057,1
0.89293,-1.4459,1
-3.5855,-1.9362,1
-3.3052,0.19151,1
1.747,-0.9772,1
3.119,-2.3091,1
2.2031,-0.57017,1
1.1844,0.61853,1
3.1564,0.49392,1
3.0641,-0.8466,1
-4.0696,0.8839,1
-6.1355,-0.0020621,1
-1.4925,-0.37962,1
2.3796,-0.87357,1
-1.4201,-2.2344,1
-2.1151,-0.37788,1
2.5768,-0.085353,1
-3.2521,-0.72073,1
-2.9848,0.48448,1
-0.41415,0.25953,1
-1.6645,0.83885,1
-0.15514,-0.90697,1
3.6819,-0.99456,1
-0.11239,-1.6141,1
0.92747,-0.98471,1
-1.8673,-0.79542,1
-2.5487,-1.1062,1
2.7012,0.43072,1
0.74835,0.037661,1
-2.0861,-0.76731,1
1.7622,0.19051,1
-0.75756,-2.0716,1
-0.84779,-1.0273,1
0.71203,-1.8627,1
0.69108,-0.67526,1
0.054042,-0.32997,1
0.44722,-2.182,1
-0.34121,0.29399,1
-1.97,-1.5044,1
-2.4273,-2.4001,1
1.8192,0.1753,1
-0.89902,-0.26017,1
-0.77331,0.086754,1
-0.69751,-0.44077,1
-2.7301,0.88284,1
3.2985,-1.411,1
3.0177,-1.1967,1
1.3204,0.55775,1
-0.32649,-0.88917,1
-2.4387,-0.24526,1
2.5574,0.018977,1
1.4108,-0.36969,1
1.1801,0.63464,1
-1.9293,0.87109,1
-1.2646,-0.58577,1
2.7805,-1.519,1
0.24716,-0.87247,1
-1.8212,-1.6442,1
0.13123,-1.2716,1
1.5075,-0.84542,1
-0.21095,-2.5379,1
-1.6795,1.3313,1
-3.9404,-0.39922,1
-0.4819,-0.64012,1
1.511,-1.4599,1
0.13948,-0.23529,1
2.0296,0.89984,1
-0.39805,0.12398,1
2.2038,-0.17602,1
-3.5166,0.26309,1
-1.2049,1.6248,1
3.3065,0.3312,1
0.71876,0.57438,1
-1.505,-0.93655,1
3.6892,-1.3305,1
-1.3665,-0.68734,1
3.9056,1.3183,1
0.3309,0.083287,1
-1.5373,-0.26625,1
0.4191,-1.0479,1
0.18757,-0.65331,1
-1.8316,0.028772,1
0.53372,-0.61981,1
0.86468,-1.1187,1
1.5869,-1.6659,1
-0.77564,-1.3456,1
5.9821,-0.62519,1
0.85978,-1.2855,1
-0.77243,-1.161,1
-1.076,1.3477,1
-0.75553,-0.26126,1
-0.96361,1.2211,1
1.0013,-1.7066,1
4.1634,-0.51099,1
-0.21645,-1.102,1
-1.4441,-0.80159,1
1.5588,-0.38862,1
-0.24366,0.93007,1
0.10818,0.1458,1
-0.19917,-0.94027,1
0.46105,-1.5135,1
0.4422,-0.34319,1
-1.813,-1.3178,1
-0.74957,1.7679,1
0.52503,-0.59619,1
0.52004,-1.4878,1
-0.51714,-0.25755,1
-1.9277,-2.5023,1
1.6878,0.47622,1
1.7144,-1.8236,1
0.33627,-0.42597,1
3.2208,-2.1889,1
-2.5422,0.055108,1
-2.7185,-0.011446,1
0.094535,-0.70134,1
-1.3817,-1.0992,1
-0.81705,-0.8007,1
0.21919,0.84926,1
-4.932,-0.099703,1
2.8465,0.28226,1
0.037007,0.47144,1
2.1879,-1.591,1
-2.8722,-0.51803,1
-0.39788,-1.1339,1
-0.1312,-0.15566,1
3.6018,1.3124,1
-1.2697,-0.13934,1
-1.8079,-1.546,1
-2.3582,0.42326,1
-1.2614,0.097989,1
-0.64873,-0.90239,1
0.91645,-0.72799,1
-1.5315,0.39964,1
-0.78778,-1.0608,1
3.3047,-2.4904,1
0.60709,0.067585,1
-0.58787,0.59337,1
1.2343,0.025296,1
-1.0582,0.43361,1
1.1921,-0.44151,1
-1.5031,-0.40051,1
0.76158,-0.86421,1
4.1948,-0.29157,1
-0.21392,-0.59217,1
2.0825,-1.8819,1
0.11677,-1.7313,1
0.45596,0.86694,1
-0.21397,-1.8506,1
-3.625,-1.3529,1
3.5317,-1.2239,1
1.545,0.66522,1
-2.6382,-0.93581,1
-0.25167,-0.28747,1
-0.4031,-2.1309,1
-4.1145,-1.6332,1
-0.86509,-0.86712,1
1.5192,-0.0066573,1
0.58798,0.527,1
-1.6423,0.063539,1
-2.878,-1.4737,1
0.69708,-0.60612,1
-1.5708,-0.70538,1
-5.0775,0.1438,1
-0.71175,-0.68967,1
0.32706,-0.96435,1
1.463,-2.1292,1
1.1173,1.0059,1
-0.19014,0.44575,1
0.072391,0.56285,1
-1.7421,-2.5719,1
1.4225,1.4361,1
-1.1475,-0.30305,1
-3.3472,0.39967,1
1.6177,-1.1634,1
-2.9882,0.28349,1
-4.6508,-0.82659,1
3.2739,0.31575,1
1.399,-1.2871,1
-1.2705,-1.4985,1
-3.8348,-1.3787,1
-0.88014,-0.8464,1
-2.9565,-2.3522,1
0.967,-0.32604,1
-4.3835,0.3286,1
-6.3003,-0.52237,1
-5.3534,1.2685,1
-1.4802,-1.0875,1
-0.19007,0.26036,1
1.726,0.0088965,1
1.2273,0.30333,1
0.079006,0.27967,1
2.194,-0.4614,1
-1.9266,-0.010283,1
3.8204,0.8513,1
-1.5228,0.96411,1
0.23503,-0.89914,1
2.6428,0.15524,1
0.039664,-0.6547,1
-0.60212,0.32702,1
-2.1378,-1.274,1
-0.40892,-1.3708,1
1.809,-1.6473,1
1.6623,0.48998,1
4.8629,-1.6781,1
2.2761,0.17411,1
-1.7521,-0.66794,1
0.88516,-1.2383,1
-3.8449,-0.50915,1
-1.0092,-0.66741,1
-0.27034,-1.4245,1
0.072214,-0.2237,1
1.2406,0.056855,1
-2.0421,0.15554,1
0.96616,-2.1936,1
0.70731,-1.9204,1
5.4971,-0.0023394,1
2.0372,-0.55277,1
0.33033,-0.44007,1
-4.2592,-1.6191,1
-0.11887,-0.38443,1
2.5088,-1.0026,1
1.6184,-2.6641,1
-4.9879,-0.42381,1
0.62359,-0.54996,1
0.46247,-1.4723,1
1.0803,1.289,1
1.6571,0.39615,1
-0.4843,-0.72406,1
1.7761,-0.63659,1
-2.059,-0.078861,1
-2.7647,-2.3258,1
-1.1014,0.66207,1
-1.4702,0.12269,1
0.78666,0.051683,1
2.3174,-0.72066,1
-0.049505,-0.19774,1
1.1619,-2.0608,1
-1.3728,-1.5039,1
-0.87102,-1.0971,1
-0.92805,-1.7684,1
1.8119,-1.7276,1
4.0294,-0.40249,1
5.6337,-1.155,1
1.9172,-0.98927,1
-0.65666,-0.34131,1
-0.0031289,-0.89938,1
-2.5611,-0.16297,1
1.6992,-1.9345,1
0.3611,-0.38196,1
0.21581,0.80065,1
3.7913,-1.209,1
3.1249,-1.9032,1
1.362,2.2378,1
0.03598,0.72225,1
-1.0076,1.1592,1
0.72424,-0.72504,1
-2.1087,-0.80883,1
1.5236,-0.86507,1
-1.2512,-2.0715,1
-1.9957,0.3156,1
0.97803,-0.53219,1
0.69007,-1.532,1
-0.52181,0.10805,1
3.4593,-1.3741,1
-1.1501,-1.7372,1
3.6176,-1.2741,1
1.8308,-0.37721,1
-1.5945,0.82596,1
-0.28415,0.29981,1
0.62644,-0.87798,1
-1.1582,-1.1824,1
1.2603,-0.36596,1
-3.3318,0.91001,1
1.8668,-1.2416,1
-4.9907,-0.66184,1
0.87549,-0.79615,1
5.0563,-1.589,1
-0.48349,-0.59263,1
-5.5935,-1.8752,1
0.34821,-0.71937,1
-1.0105,-0.091726,1
-0.52876,1.0293,1
0.13593,0.32801,1
-1.6107,-0.12568,1
1.4367,-1.6435,1
1.0004,-0.20705,1
0.97536,-0.10234,1
-0.51706,-1.5558,1
2.923,-3.3708,1
1.8308,-0.0861,1
-4.7957,0.3599,1
-1.7455,-0.41473,1
-0.46017,0.26178,1
2.3776,-1.9192,1
-1.1127,-0.66595,1
-3.3342,-1.6983,1
-4.4128,0.51359,1
-2.3149,-0.78255,1
-2.2269,0.10097,1
0.15497,-1.0553,1
-2.2298,0.38661,1
-0.35627,0.1833,1
1.3697,-0.15898,1
0.92569,-0.48502,1
-2.0294,-0.65241,1
-0.94723,-1.3936,1
-4.1097,-1.6137,1
-1.9032,-1.4919,1
-0.11898,-0.40968,1
-1.5911,-0.02111,1
-1.96,-0.61468,1
-1.6497,-0.87194,1
0.098615,-1.5299,1
-0.72759,-1.0138,1
1.2477,0.49613,1
-1.8663,-0.47747,1
-5.0447,-1.0806,1
0.18442,-1.7889,1
1.6154,0.53896,1
0.014804,1.1528,1
-0.77161,-0.6898,1
2.6037,0.6875,1
-0.93381,0.45251,1
4.307,-0.49724,1
1.1934,1.1125,1
-0.53493,1.6565,1
-5.7936,-0.71612,1
0.50378,0.014065,1
-1.0355,-2.2538,1
-0.31633,-0.21069,1
0.95311,-1.4544,1
-0.55541,-1.464,1
-0.50169,1.0989,1
-0.043965,-0.69197,1
2.8862,-0.27885,1
-1.1863,-1.1082,1
3.4484,0.4259,1
-1.6149,-0.23691,1
-0.24342,0.11223,1
0.80641,0.42246,1
-1.5308,-1.1082,1
1.3961,-0.54537,1
0.4624,-0.97212,1
1.5814,-0.4444,1
0.49854,-2.5202,1
-1.7488,-0.37793,1
2.5114,0.95097,1
-3.1,-2.2042,1
-2.8431,0.4744,1
1.2094,-0.95859,1
3.4258,0.94253,1
1.7916,-0.31586,1
1.3487,0.31648,1
-1.651,-2.1128,1
-0.33843,-0.13055,1
-2.7601,-1.6522,1
-0.31761,-0.30825,1
0.63482,-0.27706,1
-0.65687,0.60069,1
1.8376,-2.3971,1
2.4378,-0.79461,1
0.64412,-0.077588,1
-0.61814,-0.51482,1
0.97507,-0.63812,1
1.8333,0.085071,1
-1.1833,0.20077,1
0.82227,-0.88893,1
-1.5665,-0.4359,1
-0.62468,-1.1628,1
-1.0316,0.8554,1
-0.073487,0.23359,1
1.9945,0.14756,1
0.4428,-0.7104,1
2.374,-1.2529,1
-3.2208,-1.6434,1
0.38564,0.46928,1
-0.02211,-0.40191,1
2.0347,-1.367,1
2.3493,1.5257,1
-0.70005,-2.4402,1
1.8031,1.1629,1
1.0758,0.22904,1
0.28135,0.24182,1
-2.0795,0.17303,1
-1.5807,-2.4375,1
2.0398,-1.1767,1
-2.0382,-1.6443,1
-4.2291,0.54745,1
4.3734,2.1274,1
1.1109,-1.1981,1
-0.15069,-1.0246,1
2.5469,-0.29013,1
1.6104,-0.8102,1
3.6651,-1.1533,1
-1.1348,0.35799,1
-2.679,0.020642,1
-0.41809,-1.3915,1
-2.5447,-1.9624,1
1.2386,0.48601,1
0.13058,-0.14793,1
-4.8308,-0.67481,1
-0.23875,-1.0543,1
2.485,0.33322,1
-4.3564,1.2912,1
-2.9798,-1.3373,1
-0.11007,-0.85568,1
-3.4883,0.40306,1
0.39674,-1.1976,1
0.83039,1.8142,1
-0.45482,-0.44946,1
3.5057,0.56466,1
-2.7264,-0.40892,1
0.35724,0.29603,1
-1.3435,-0.61252,1
-0.39502,-1.4617,1
-0.87422,0.66064,1
1.0715,-0.88895,1
-0.42055,-1.2395,1
-2.6827,-0.38363,1
-0.94059,-2.3708,1
-1.3649,-0.13074,1
-4.0368,-0.68627,1
-1.464,-0.65184,1
0.89284,-0.82377,1
2.2814,0.627,1
0.84851,0.53809,1
0.97737,1.2062,1
2.3344,-0.43138,1
-0.83468,-0.49783,1
0.75935,-1.1148,1
-2.0302,0.010028,1
3.6311,-1.2087,1
2.9038,-1.3214,1
-3.4019,0.43226,1
1.4249,-0.95694,1
-3.811,-1.3072,1
-0.99746,-0.14416,1
3.2455,-1.6309,1
-1.8272,0.20459,1
3.8431,-0.733,1
6.3278,-0.51016,1
-3.3696,-0.053636,1
0.48751,-0.3083,1
6.6025,-0.90212,1
-0.18559,-1.3644,1
-0.73246,-0.60676,1
-1.297,-1.5886,1
2.9247,-0.80344,1
1.609,-3.5727,1
2.1388,0.34318,1
2.7954,0.2851,1
1.0271,-2.3403,1
4.2151,-0.094536,1
0.15058,-1.2527,1
-0.19515,0.04665,1
-0.6641,1.0304,1
-0.57603,1.9593,1
-0.37539,0.62078,1
-1.4279,1.0581,1
-2.967,-1.5106,1
1.0309,0.10943,1
-1.9485,-2.1326,1
-0.20791,0.6518,1
-1.0088,-0.11744,1
0.5094,-1.2531,1
1.4561,-1.294,1
-1.6057,-2.5295,1
-2.1336,0.72427,1
0.94648,-0.13427,1
2.0393,-0.072279,1
0.213,-0.2001,1
-1.808,0.99447,1
3.0366,-1.3833,1
-0.53534,-0.13136,1
-4.8794,0.13459,1
3.4016,2.1278,1
-1.4224,-1.52,1
-1.7894,0.21908,1
1.9494,-0.83073,1
1.5727,-0.081027,1
-0.56472,-1.8771,1
0.58036,0.20334,1
-2.3908,-2.3754,1
0.39724,0.86493,1
-2.0869,-1.2177,1
-1.0513,-2.3525,1
-1.2902,-2.9907,1
2.9575,-1.2976,1
0.025552,-0.37096,1
-3.3108,0.54798,1
1.5801,-0.94142,1
0.48162,0.28581,1
-2.4123,-0.87556,1
-3.1605,0.7285,1
5.4594,-0.8979,1
-1.7832,-0.99082,1
0.91253,1.3576,1
-1.0516,-1.1481,1
0.099917,0.92175,1
-0.43804,-3.3596,1
-0.017636,-0.86199,1
-4.974,-0.85801,1
0.23283,-1.8933,1
-1.5229,-1.0521,1
4.3302,-0.88985,1
3.1318,-0.55414,1
-3.1376,-0.88714,1
4.6395,-0.67288,1
-1.2396,-0.97836,1
5.5246,-0.50502,1
2.6292,0.4283,1
3.5378,-1.2906,1
0.52001,1.6122,1
2.7959,0.79472,1
1.6009,-0.91116,1
3.6376,-1.1813,1
-2.333,-0.089721,1
-0.1146,-0.49054,1
0.84955,-0.61101,1
-2.7254,0.69999,1
2.9867,-0.74385,1
-0.93248,-0.92979,1
-1.8173,-2.4892,1
1.9272,-0.092827,1
0.32511,-0.42134,1
-8.4002,-0.90462,1
-0.061136,-0.80071,1
0.3708,-1.4518,1
-2.7426,-0.92637,1
-1.3899,-1.6052,1
2.7334,0.86589,1
3.0448,0.64586,1
-2.3568,-0.75399,1
-1.2306,-2.149,1
1.9553,-1.8474,1
1.7996,-1.059,1
-0.17509,0.41844,1
2.9146,-1.0338,1
-0.39436,-0.60157,1
-4.4307,-2.7906,1
-1.5561,-0.73403,1
0.77929,0.17322,1
-0.45335,-0.29819,1
0.91394,0.38588,1
3.5523,-1.3152,1
0.65266,-1.5152,1
-0.77586,0.08472,1
-0.29108,-1.6595,1
-0.37776,-1.3832,1
-1.2397,-0.31364,1
1.606,-1.5192,1
0.89857,0.019679,1
-0.38492,-0.85946,1
1.9487,0.15696,1
-1.7694,0.25327,1
0.10161,-0.31806,1
-1.3609,-0.2842,1
0.41442,-1.1802,1
3.6939,-3.1081,1
1.6801,0.86547,1
-0.2856,-1.0564,1
-0.48632,-0.51256,1
-1.8952,-2.271,1
0.04511,-1.0215,1
-2.3009,-1.2698,1
2.3783,-0.40168,1
0.24493,0.61454,1
4.2263,-0.11148,1
-0.030041,-1.1026,1
-0.17719,-1.7676,1
0.53717,-0.28199,1
1.4972,-0.87256,1
-2.3831,-0.15801,1
-0.75608,-0.59675,1
0.34452,-0.81578,1
-2.8141,-0.040021,1
-4.992,-0.17053,1
-2.081,0.87477,1
3.789,-1.5547,1
1.5373,-1.8568,1
-4.1782,0.83481,1
-0.052111,-1.1632,1
1.0827,-0.71477,1
1.9896,0.429,1
1.1768,-1.6808,1
4.8607,-0.42832,1
-2.2946,-0.84758,1
3.4271,-1.606,1
-0.46021,-0.41971,1
0.024577,-2.3512,1
-1.9762,-0.30268,1
3.8047,0.75745,1
-2.1665,0.26677,1
-1.3383,-0.23185,1
3.0722,-0.85028,1
2.4754,-0.82406,1
2.806,1.0273,1
-1.2403,-0.18562,1
1.9693,-1.3216,1
-4.6984,-0.77353,1
2.4454,-0.75192,1
-0.85755,-1.6218,1
-1.4741,-0.3769,1
3.1829,-2.5123,1
0.082945,-0.76323,1
-2.1797,1.5984,1
-0.46535,0.96344,1
-2.4043,0.57011,1
-0.041318,-0.28539,1
-2.1664,-0.71685,1
-0.36099,-0.10113,1
